,source,target,coef_mean,coef_abs,p,-logp
522,NRF1,ACTN2,0.012344598,0.012344598,5.590475520340045e-07,6.2525512498816544
526,HOXB9,ADAM12,-0.0021914062,0.0021914062,0.00016083379013614107,3.7936227035476833
527,FOSL1,ADAM12,0.009870656,0.009870656,2.0426530908415007e-10,9.689805384481645
532,PROX1,ADAM12,-0.0038066024,0.0038066024,0.00018043979333330848,3.743667678993165
534,AR,ADAM12,0.00916143,0.00916143,2.8785800769597416e-09,8.540821684743493
535,SP4,ADAM12,0.0021651369,0.0021651369,0.0001858761212149161,3.730776398774051
536,MITF,ADAM12,0.007130171,0.007130171,1.6144867309500367e-08,7.791965519986467
538,HEYL,ADAM12,0.0073993695,0.0073993695,2.2299210932035376e-06,5.6517105043924625
539,FOSL2,ADAM12,0.0048476225,0.0048476225,0.00029418388553412443,3.531381120239627
542,RREB1,ADAM12,0.024854718,0.024854718,2.7674677179464823e-12,11.557917436393044
543,FLI1,ADAM12,0.039113384,0.039113384,4.245051040226019e-24,23.372117083663785
544,HNF4G,ADAM12,-0.0058252057,0.0058252057,1.5399738820892953e-08,7.812486644722423
545,TFEC,ADAM12,0.0067732465,0.0067732465,7.464638896817298e-08,7.126991196500618
546,EBF3,ADAM12,0.0069887317,0.0069887317,3.439559344276856e-13,12.463497193070134
549,FOXA2,ADAM12,-0.0048046606,0.0048046606,2.2477570317407245e-07,6.648250635041181
552,RUNX1,ADAM12,0.010867554,0.010867554,3.4106113250097694e-10,9.467167770191365
554,HES1,ADAM12,0.007979805,0.007979805,9.879879859344974e-05,4.005248336459008
555,TFAP2A,ADAM12,-0.0036995125,0.0036995125,7.658583339136613e-05,4.115851557377255
557,KLF6,ADAM12,-0.009988663,0.009988663,2.855203724323553e-07,6.544362898558941
558,SOX10,ADAM12,-0.0022859117,0.0022859117,4.2618305244383784e-12,11.370403824392968
559,ELK4,ADAM12,0.0021933967,0.0021933967,0.00010211768338183441,3.9908990460602856
560,WT1,ADAM12,0.004260295,0.004260295,1.3297023520006079e-09,8.876245563055859
561,FOXP2,ADAM12,-0.0050743995,0.0050743995,6.151645788294865e-07,6.211008679158788
563,TFAP4,ADAM12,-0.0016881161,0.0016881161,8.467829614677618e-07,6.072227889215424
564,POU2F2,ADAM12,-0.0057708775,0.0057708775,4.3783191524473986e-07,6.358692584226538
566,LMX1A,ADAM12,0.015820412,0.015820412,5.63045503730318e-10,9.249456505290027
567,POU3F2,ADAM12,0.008620777,0.008620777,2.8084467367434632e-08,7.551533808269147
569,JUND,ADAM12,0.0036255443,0.0036255443,0.00026952254166334754,3.569404906504667
570,SP8,ADAM12,-0.006066432,0.006066432,2.1555643646039176e-10,9.666439004693661
571,ARNTL2,ADAM12,0.014389881,0.014389881,1.2601804650565491e-08,7.899567256972838
572,HOXD3,ADAM12,-0.0026327588,0.0026327588,2.8577007425838374e-05,4.543983252329254
574,NR1H4,ADAM12,-0.0041323574,0.0041323574,9.018125004350737e-06,5.044883749033498
575,BCL11B,ADAM12,-0.0043976633,0.0043976633,7.664580207036358e-06,5.115511626688311
576,RFX4,ADAM12,0.014503889,0.014503889,1.3646295024543366e-10,9.86498524377382
577,EPAS1,ADAM12,0.0017051464,0.0017051464,1.2084178870644328e-05,4.917782854901664
579,SP2,ADAM12,0.003303571,0.003303571,1.2090513025627402e-09,8.917555270729636
580,IRF3,ADAM12,0.009273242,0.009273242,1.7459549276968442e-08,7.757966971916364
581,HIVEP3,ADAM12,0.017180702,0.017180702,5.6491344401717795e-15,14.248018089641441
582,LHX2,ADAM12,-0.0025264597,0.0025264597,5.303021873289754e-06,5.275476581550219
583,AHR,ADAM12,-0.010683034,0.010683034,1.1766291734490539e-07,6.929360387878819
584,ETV5,ADAM12,0.0074076913,0.0074076913,3.8203442470794633e-08,7.417897501519974
585,GATA3,ADAM12,0.003724498,0.003724498,1.0302762198713589e-05,4.9870463241457195
586,PRDM1,ADAM12,0.0035514638,0.0035514638,1.1641760252065309e-05,4.933981348727242
588,MAZ,ADAM12,-0.0057528242,0.0057528242,2.1121497337336917e-09,8.67527529720392
591,MEF2C,ADAM12,0.0065225526,0.0065225526,1.2728495157591943e-08,7.895222938324782
595,HES5,ADAM12,-0.011657797,0.011657797,4.99741205943696e-16,15.30125483951846
596,PAX2,ADAM12,0.0015911274,0.0015911274,5.9562921344558715e-05,4.225024009833429
597,SP9,ADAM12,0.010234039,0.010234039,7.196003843243437e-17,16.142908613378324
598,MEOX2,ADAM12,-0.003422946,0.003422946,2.742773186031006e-09,8.561810104946671
599,NRF1,ADAM12,-0.004761744,0.004761744,5.681608605455751e-05,4.245528687252556
600,PAX7,ADAM12,-0.011434286,0.011434286,2.0728220946371524e-10,9.683437970763329
601,ESR1,ADAM12,-0.007320659,0.007320659,9.373207110469233e-07,6.028111786692907
602,LMX1B,ADAM12,0.014238664,0.014238664,1.7383580792462228e-08,7.759860759634817
604,HOXB9,ADAM28,0.001164026,0.001164026,1.3876168965152354e-09,8.857730420549023
605,FOS,ADAM28,0.004932224,0.004932224,4.762195926406277e-10,9.322192740807095
607,RUNX1,ADAM28,0.0032166895,0.0032166895,8.317838679140577e-12,11.079989506841782
608,MLX,ADAM28,0.0007819505,0.0007819505,5.4157127216632e-07,6.26634438101151
609,POU2F2,ADAM28,-0.0015609409,0.0015609409,2.7821457525100186e-09,8.555620121701013
610,FOSL1,ADAM28,0.002421639,0.002421639,3.4115120239016224e-08,7.467053093706976
611,HOXC6,ADAM28,0.001056303,0.001056303,5.572985338111877e-08,7.253912099521493
613,POU3F2,ADAM28,0.0063912864,0.0063912864,2.2963986804281877e-19,18.638952711361515
614,LHX8,ADAM28,-0.00045098976,0.00045098976,8.25293534486751e-05,4.083391557226442
615,CREB5,ADAM28,-0.0023179294,0.0023179294,0.0003307734335611754,3.480469378566598
617,JUND,ADAM28,-0.0010539889,0.0010539889,1.0174440450044963e-05,4.9924894657528585
619,KLF6,ADAM28,-0.0037255965,0.0037255965,1.2798373995643014e-06,5.8928452029752725
620,MEF2C,ADAM28,0.00052452384,0.00052452384,0.00018950658096929555,3.7223757037485528
621,ARNTL2,ADAM28,0.0011247101,0.0011247101,0.0006188113656865675,3.2084417182279563
622,MITF,ADAM28,0.0036557633,0.0036557633,3.3670852748258553e-11,10.47274588452746
623,HOXD3,ADAM28,-0.0013718808,0.0013718808,2.566253876846153e-07,6.590700381531096
624,TFAP2B,ADAM28,0.005181735,0.005181735,4.674785092557083e-16,15.330238349553364
626,FOSL2,ADAM28,0.003197049,0.003197049,3.320260062122296e-08,7.478827898488328
630,BCL11B,ADAM28,-0.0023330362,0.0023330362,6.364590588613854e-10,9.196229527725093
631,MEOX2,ADAM28,-0.0005957712,0.0005957712,6.119908468047259e-08,7.213255073298763
632,IRF3,ADAM29,-0.009592369,0.009592369,1.1582414900988813e-10,9.936200881987466
635,FEV,ADAM29,0.0016609,0.0016609,7.382085823854152e-13,12.13182091001958
636,FOSL1,ADAM29,-0.0048008333,0.0048008333,2.527553205380761e-09,8.597299693675609
637,HNF4A,ADAM29,0.0033799883,0.0033799883,1.1596200366381385e-06,5.9356842892413235
638,SP1,ADAM29,-0.0029358221,0.0029358221,0.0005073150808615572,3.294722227298982
639,VAX1,ADAM29,0.0023420737,0.0023420737,2.143101055448174e-05,4.66895734982203
640,DLX2,ADAM29,-0.004449244,0.004449244,1.0245427628148728e-07,6.989469910111055
645,PRDM1,ADAM29,0.002820919,0.002820919,9.531143995097971e-08,7.020854969147548
646,SOX8,ADAM29,-0.011965775,0.011965775,3.503874249033824e-12,11.455451488671393
648,JUND,ADAM29,0.0035219234,0.0035219234,5.004615503296402e-05,4.3006292830620065
649,SP8,ADAM29,0.003865258,0.003865258,2.1060498616861027e-10,9.676531350909892
651,KLF6,ADAM29,0.008362149,0.008362149,7.863906930885436e-08,7.10436163500833
652,E2F7,ADAM29,-0.0034704034,0.0034704034,0.00044073406073309534,3.3558233851224233
653,SOX10,ADAM29,-0.00056023576,0.00056023576,9.148893942720249e-06,5.038631406874358
655,SOX15,ADAM29,0.0019869122,0.0019869122,6.758499095713816e-06,5.170149739978863
656,ELK4,ADAM29,-0.0021355224,0.0021355224,1.4728289232507196e-07,6.831847695793526
657,SP4,ADAM29,0.0092109535,0.0092109535,1.9180871076613e-09,8.717131673746373
658,TBX15,ADAM29,-0.0022047684,0.0022047684,1.449797419568167e-09,8.838692677565094
659,SOX14,ADAM29,-0.0012014366,0.0012014366,5.2546483347615345e-05,4.279456343647728
660,HOXD3,ADAM29,-0.0017394687,0.0017394687,4.943126275710732e-10,9.305998295033076
661,SOX2,ADAM29,-0.009492953,0.009492953,2.7151653455694135e-06,5.5662037180155055
662,KLF4,ADAM29,-0.006106506,0.006106506,8.704178662595405e-10,9.060272203194726
663,YY1,ADAM29,0.007571058,0.007571058,6.160394662677746e-09,8.210391464080264
664,ERG,ADAM29,-0.0050644665,0.0050644665,5.32673216973601e-11,10.273539139169728
669,FOXP2,ADAM29,0.0015809713,0.0015809713,0.0005953242850179355,3.2252464009453723
670,SOX9,ADAM29,-0.009544458,0.009544458,2.081777691831889e-12,11.68156564964082
671,SP9,ADAM29,0.002121176,0.002121176,8.533436524029964e-06,5.068876037664161
673,DLX1,ADAM29,0.0048105153,0.0048105153,8.804448441285927e-06,5.055297845421727
674,SOX4,ADAM29,-0.018725315,0.018725315,1.8535355190500758e-12,11.731999087228349
676,RFX4,ADAM29,0.0073947287,0.0073947287,1.4600617014273566e-06,5.835628790775005
678,PAX7,ADAM29,0.0018931824,0.0018931824,1.623378767983166e-05,4.78958013842808
679,NRF1,ADAM29,0.0112181315,0.0112181315,1.8649325183614923e-09,8.729336878296824
680,TBX18,ADAM29,0.0058452846,0.0058452846,4.89963623278546e-07,6.30983616241198
682,SP2,ADAM29,-0.0028780424,0.0028780424,7.03596068774606e-10,9.1526765957556
683,HOXB9,ADAMTS1,0.00283869,0.00283869,4.9258947382163085e-09,8.307514872866435
684,FEV,ADAMTS1,0.0008444568,0.0008444568,1.5046146521595654e-08,7.822574713272472
687,LHX9,ADAMTS1,0.0064177164,0.0064177164,5.729728837573862e-08,7.2418659307607
691,SP3,ADAMTS1,0.0030075642,0.0030075642,0.00018580496174317506,3.730942692770205
692,IRF1,ADAMTS1,0.004021204,0.004021204,2.9483970790350923e-06,5.530414027725845
694,KLF16,ADAMTS1,0.0011818417,0.0011818417,5.953956471431624e-07,6.225194344745753
695,PHOX2A,ADAMTS1,-0.0010305614,0.0010305614,0.0001576375226815647,3.8023403988139215
696,LHX1,ADAMTS1,-0.0041265227,0.0041265227,4.129982334641507e-09,8.384051805966873
697,E2F7,ADAMTS1,-0.0045197355,0.0045197355,5.767685965944501e-09,8.23899839374116
699,SP4,ADAMTS1,-0.0028768233,0.0028768233,7.216206873335913e-06,5.141691024986568
701,YY1,ADAMTS1,0.0053363238,0.0053363238,1.202484589500717e-08,7.919920480640357
703,FOSL2,ADAMTS1,0.004923736,0.004923736,3.671788158240502e-07,6.435122383124697
704,JUNB,ADAMTS1,-0.0046871733,0.0046871733,3.5470217637669997e-06,5.450136146781817
705,SOX9,ADAMTS1,0.014049558,0.014049558,1.155129600523273e-14,13.937369287083927
706,RREB1,ADAMTS1,0.010685362,0.010685362,1.5278547101576645e-09,8.815917942603821
707,FLI1,ADAMTS1,-0.0023766665,0.0023766665,7.228211185493672e-06,5.14096916721311
710,EBF3,ADAMTS1,-0.005570303,0.005570303,6.309944070766117e-07,6.1999744901798435
711,RFX6,ADAMTS1,-0.00052888354,0.00052888354,0.00023232288705116842,3.6339080040163263
712,FOS,ADAMTS1,0.0030649512,0.0030649512,1.3271190349787751e-05,4.877090121660102
713,FOXA2,ADAMTS1,-0.0014464214,0.0014464214,3.201876313392846e-05,4.494595448634231
714,CTCF,ADAMTS1,-0.003972707,0.003972707,3.554090742935293e-06,5.449271487995836
716,HNF4A,ADAMTS1,0.0010681462,0.0010681462,0.00029482036464607223,3.5304425209895443
718,HES1,ADAMTS1,0.01015671,0.01015671,5.124384074364956e-11,10.290358327185299
719,TFAP2A,ADAMTS1,-0.002445172,0.002445172,2.4949754263924926e-05,4.602933727489368
720,STAT4,ADAMTS1,-0.0016450216,0.0016450216,3.5114084570846985e-05,4.454518649218704
722,SOX10,ADAMTS1,0.00045854857,0.00045854857,0.000114771648113022,3.9401653818751643
723,ELK4,ADAMTS1,0.0023186267,0.0023186267,4.4547466973982825e-07,6.351176985465426
724,WT1,ADAMTS1,0.002635024,0.002635024,3.321788509515394e-10,9.478628021515656
725,PPARG,ADAMTS1,0.008169086,0.008169086,2.2040568829771957e-12,11.656777201270197
726,DLX5,ADAMTS1,-0.0051659243,0.0051659243,1.496786469240664e-05,4.824840151457189
727,TFAP4,ADAMTS1,0.002719763,0.002719763,1.2176288020712718e-12,11.914485087550606
728,POU2F2,ADAMTS1,0.0067968466,0.0067968466,5.439629101325726e-06,5.264430711467081
729,NR5A2,ADAMTS1,-0.0018534891,0.0018534891,1.980694737122917e-07,6.703182452375947
730,LMX1A,ADAMTS1,0.01913722,0.01913722,9.123588529628495e-14,13.039834309469631
731,POU3F2,ADAMTS1,-0.0044381754,0.0044381754,0.0001313990300906298,3.8814078404675776
732,CREB5,ADAMTS1,0.016996967,0.016996967,1.9359839434443726e-10,9.713098248940035
733,JUND,ADAMTS1,-0.009208596,0.009208596,3.219090954387991e-11,10.492266752288987
735,ARNTL2,ADAMTS1,-0.009705017,0.009705017,9.125356511060567e-11,10.039750159445534
736,HOXD3,ADAMTS1,-0.002397156,0.002397156,0.0001876805060056047,3.7265808343251696
737,MEIS1,ADAMTS1,0.011330748,0.011330748,1.3003261072960759e-08,7.885947717817376
738,ELK3,ADAMTS1,0.0047579454,0.0047579454,3.508383533698645e-09,8.454892935983263
739,TFAP2B,ADAMTS1,0.0031830217,0.0031830217,3.5467815106998e-05,4.450165564169739
741,ERG,ADAMTS1,0.0021136042,0.0021136042,9.073668170250172e-07,6.042217107201849
743,KLF11,ADAMTS1,0.0031012015,0.0031012015,2.1037471833083724e-08,7.677006452489417
744,SHOX2,ADAMTS1,0.0031129506,0.0031129506,1.1307603491814956e-05,4.946629428723014
746,RFX4,ADAMTS1,-0.0073993593,0.0073993593,1.6032823958977583e-07,6.794989975974897
749,IRF3,ADAMTS1,0.0058754534,0.0058754534,7.238865617348817e-08,7.14032948556047
750,LHX2,ADAMTS1,-0.0040956154,0.0040956154,8.289559695218692e-06,5.081468536640947
751,AHR,ADAMTS1,0.0066285343,0.0066285343,5.613755589951163e-09,8.250746499476103
752,PRDM1,ADAMTS1,0.0013213145,0.0013213145,0.0001157761719961177,3.9363808139715513
753,EBF1,ADAMTS1,-0.002212708,0.002212708,4.502692407741423e-05,4.346527719966511
754,ETV3,ADAMTS1,-0.0013501411,0.0013501411,8.35636872710693e-06,5.077982404903459
755,MAZ,ADAMTS1,-0.00416356,0.00416356,9.295147952983674e-08,7.0317436930730395
756,NR4A3,ADAMTS1,-0.007608007,0.007608007,1.1961619284716454e-08,7.922210024460115
757,TEAD3,ADAMTS1,0.005289428,0.005289428,2.227701152865077e-06,5.652143070395426
758,MEF2C,ADAMTS1,-0.005110455,0.005110455,2.1623964730709404e-08,7.665064675655186
759,KLF4,ADAMTS1,0.004064118,0.004064118,1.0377617176570545e-09,8.983902354181609
760,FOSB,ADAMTS1,0.0059937644,0.0059937644,8.277879063170576e-13,12.082080922774754
761,HES5,ADAMTS1,-0.009417242,0.009417242,3.031593753831812e-10,9.51832899640734
762,SP9,ADAMTS1,0.0044486998,0.0044486998,2.2481294429118944e-07,6.6481786865531936
763,NRF1,ADAMTS1,-0.0071243797,0.0071243797,1.6922965313345483e-08,7.771523535718513
764,PAX7,ADAMTS1,0.001575274,0.001575274,0.0008886665242797766,3.0512611792267945
765,ESR1,ADAMTS1,-0.00783623,0.00783623,1.3372619862384142e-08,7.873783500717392
766,LMX1B,ADAMTS1,0.00625103,0.00625103,7.565433303462249e-07,6.121166193098351
767,EBF3,ADAMTS16,-0.0017990323,0.0017990323,6.81118362704835e-06,5.166777411137326
768,RFX6,ADAMTS16,-0.0010805445,0.0010805445,4.155537081366296e-09,8.381372837968968
769,FOS,ADAMTS16,0.0012901063,0.0012901063,2.6590143380086827e-05,4.5752793208477245
770,TFAP4,ADAMTS16,-0.003052689,0.003052689,1.231684851790888e-16,15.9095003998312
771,ETV5,ADAMTS16,-0.0025853235,0.0025853235,6.433134848347563e-07,6.191577345027513
772,FOXA2,ADAMTS16,0.0009835422,0.0009835422,0.0004937895437279954,3.306458110737243
773,CTCF,ADAMTS16,0.0018190289,0.0018190289,0.0005123570935106412,3.2904272466708786
774,FEV,ADAMTS16,-0.00076541695,0.00076541695,4.5671950189212855e-10,9.34035044365179
775,GATA6,ADAMTS16,0.00212915,0.00212915,3.605595031564319e-07,6.443023053385517
777,SP1,ADAMTS16,0.0075410465,0.0075410465,5.276614331788545e-07,6.277644647285259
778,GATA3,ADAMTS16,-0.0016457799,0.0016457799,2.4210801686385676e-07,6.615990829632656
783,IRF1,ADAMTS16,-0.007740256,0.007740256,7.039333055439912e-14,13.152468486321421
785,EBF1,ADAMTS16,-0.001817427,0.001817427,6.228508004702775e-07,6.20561597307216
786,MAZ,ADAMTS16,0.0036665397,0.0036665397,2.6679961634147e-09,8.573814799271615
788,TFAP2A,ADAMTS16,-0.0025633741,0.0025633741,1.90909458021354e-06,5.719172555290284
790,SP8,ADAMTS16,0.00085277256,0.00085277256,3.954960128933511e-07,6.402857890389173
791,ELF2,ADAMTS16,0.008337774,0.008337774,2.7856937781246504e-14,13.555066625808692
792,NR4A3,ADAMTS16,-0.0015562895,0.0015562895,4.650773291604644e-06,5.332474830259459
794,E2F7,ADAMTS16,-0.0075493744,0.0075493744,5.225180914864089e-08,7.281898668094046
797,TFAP2B,ADAMTS16,0.0029577792,0.0029577792,7.472918392539274e-06,5.126509760399176
798,ELK3,ADAMTS16,-0.004497868,0.004497868,6.083767506569616e-11,10.215827391026531
799,SOX2,ADAMTS16,0.0033692506,0.0033692506,1.4511688057681394e-06,5.838282065750057
800,KLF4,ADAMTS16,0.0035606048,0.0035606048,3.968940653942427e-09,8.401325394884225
801,YY1,ADAMTS16,-0.0015960474,0.0015960474,3.971751312276171e-05,4.401017952293319
802,ERG,ADAMTS16,0.0020322835,0.0020322835,5.77330859778751e-08,7.2385752277543975
803,WT1,ADAMTS16,0.003668507,0.003668507,1.2098251605802188e-11,10.917277387767562
804,HEYL,ADAMTS16,-0.0025531542,0.0025531542,5.859615597646392e-06,5.232130873623002
805,HES5,ADAMTS16,-0.0021477214,0.0021477214,0.0001878038167568479,3.726295585767491
806,KLF11,ADAMTS16,-0.0015096277,0.0015096277,3.577719457958618e-05,4.446393717049044
807,SP9,ADAMTS16,-0.0026481024,0.0026481024,2.5115121337501035e-09,8.600064719312918
808,RREB1,ADAMTS16,0.008651368,0.008651368,1.6603540796466945e-07,6.779799286394353
810,NEUROD1,ADAMTS16,-0.0015158029,0.0015158029,2.85550683304427e-09,8.544316796259192
812,POU6F2,ADAMTS16,0.0027216298,0.0027216298,2.6566764491244744e-06,5.575661334154306
814,RFX4,ADAMTS16,0.008302175,0.008302175,2.2410787223277328e-10,9.64954288774336
815,HNF4G,ADAMTS16,0.011341297,0.011341297,2.895549112100767e-10,9.538269064495596
817,NRF1,ADAMTS16,0.007658884,0.007658884,4.551496711549188e-08,7.341845766709909
818,ESR1,ADAMTS16,0.01251112,0.01251112,2.1170418927245705e-08,7.674270547932832
821,SP2,ADAMTS16,0.0011485061,0.0011485061,5.065898209794147e-06,5.295343540832254
822,FOSL1,ADAMTS17,-0.00991317,0.00991317,4.776936135859456e-09,8.320850564877256
823,SP1,ADAMTS17,0.0071346234,0.0071346234,1.635336422186903e-11,10.7863928905451
824,THRB,ADAMTS17,0.0040711258,0.0040711258,5.934787646256672e-06,5.2265948160032165
825,TWIST1,ADAMTS17,0.0024645452,0.0024645452,2.139518604915883e-05,4.669683932607404
827,IRF1,ADAMTS17,-0.007214656,0.007214656,6.777296535101599e-08,7.16894351174217
828,ZBTB7C,ADAMTS17,0.0023231127,0.0023231127,0.0008037082662568512,3.0949015648670093
832,E2F7,ADAMTS17,0.0061996942,0.0061996942,4.003359195933042e-06,5.397575441667782
833,AR,ADAMTS17,-0.015367136,0.015367136,5.561148554321658e-11,10.254835503509605
834,SP4,ADAMTS17,-0.007352985,0.007352985,2.1267693546082407e-14,13.672279606219634
835,MITF,ADAMTS17,0.0036433402,0.0036433402,5.913287634513768e-09,8.228170995507245
838,FOSL2,ADAMTS17,0.0103721395,0.0103721395,1.2387008214375615e-08,7.9070335744055695
840,HEYL,ADAMTS17,-0.003261851,0.003261851,0.0005113073759759272,3.2913179422186256
845,TFAP2D,ADAMTS17,-0.000914752,0.000914752,9.320265566551997e-05,4.030571712920165
846,PRRX1,ADAMTS17,0.008450034,0.008450034,3.4894139709908716e-11,10.457247504426336
848,RFX6,ADAMTS17,0.0009965103,0.0009965103,4.7978356277562215e-06,5.318954634897006
849,FOS,ADAMTS17,0.004445261,0.004445261,4.546571059103104e-06,5.3423160168641255
851,CTCF,ADAMTS17,0.004105505,0.004105505,2.9321592959101935e-06,5.5328124394007805
852,MLX,ADAMTS17,0.0011174007,0.0011174007,0.00010980100156153454,3.9593936984044706
853,RUNX1,ADAMTS17,0.007526606,0.007526606,3.6882476940984874e-09,8.433179920436212
856,TFAP2A,ADAMTS17,0.0054737083,0.0054737083,2.410013247610123e-06,5.617980570143737
857,KLF6,ADAMTS17,0.016323129,0.016323129,1.3906969438140144e-12,11.856767499748331
860,DLX5,ADAMTS17,-0.0037429275,0.0037429275,6.733668398375626e-05,4.1717482743901
861,MYOG,ADAMTS17,0.002197536,0.002197536,3.608531973090074e-05,4.442669442319908
862,ELF3,ADAMTS17,-0.0053937994,0.0053937994,3.6534027970921175e-10,9.437302443060272
863,TFAP4,ADAMTS17,-0.001593545,0.001593545,3.948228201431715e-07,6.403597753733304
869,SP8,ADAMTS17,0.004327957,0.004327957,3.5202431284848563e-07,6.453427340580683
870,ARNTL2,ADAMTS17,-0.005881518,0.005881518,2.084214761731567e-06,5.681057532479317
871,TFAP2B,ADAMTS17,-0.0076479283,0.0076479283,7.192769828469215e-06,5.1431038370751505
873,KLF11,ADAMTS17,0.0033442301,0.0033442301,1.7885649618362178e-10,9.747495281372071
875,NEUROD1,ADAMTS17,-0.0050876844,0.0050876844,1.4984190744419236e-06,5.824366707154344
876,RFX4,ADAMTS17,0.0061086724,0.0061086724,4.566122900654219e-07,6.340452403323745
877,NEUROG2,ADAMTS17,-0.0043522855,0.0043522855,4.0453805797191947e-07,6.393040614744668
878,IRF3,ADAMTS17,-0.0065394165,0.0065394165,6.377275049301842e-09,8.195364851662887
880,LHX2,ADAMTS17,-0.0034100164,0.0034100164,5.8533024834039154e-06,5.232599032099936
